# Temperatura_=_-0.5234901960784323
# Concentracion g/m^3_=_1500.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_135017.7945743352
# Promedio de 1020 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-5.279899e-09	-9.447781e-10	-3.842315e+01	-6.286331e+01
1.000000e-08	-5.279976e-09	-9.420570e-10	-3.842371e+01	-6.283698e+01
2.000000e-08	-5.279845e-09	-9.400460e-10	-3.842275e+01	-6.281016e+01
3.000000e-08	-5.279462e-09	-9.388069e-10	-3.841996e+01	-6.278291e+01
4.000000e-08	-5.278723e-09	-9.378862e-10	-3.841459e+01	-6.275532e+01
5.000000e-08	-5.277526e-09	-9.364572e-10	-3.840588e+01	-6.272744e+01
6.000000e-08	-5.275790e-09	-9.352904e-10	-3.839324e+01	-6.269930e+01
7.000000e-08	-5.273459e-09	-9.277270e-10	-3.837628e+01	-6.267095e+01
8.000000e-08	-5.270523e-09	-9.214938e-10	-3.835491e+01	-6.264238e+01
9.000000e-08	-5.267028e-09	-9.392723e-10	-3.832948e+01	-6.261359e+01
1.000000e-07	-5.263094e-09	-9.615224e-10	-3.830085e+01	-6.258455e+01
1.100000e-07	-5.258889e-09	-9.239464e-10	-3.827025e+01	-6.255522e+01
1.200000e-07	-5.254511e-09	-8.986653e-10	-3.823839e+01	-6.252554e+01
1.300000e-07	-5.249898e-09	-9.344039e-10	-3.820482e+01	-6.249542e+01
1.400000e-07	-5.244907e-09	-9.627711e-10	-3.816850e+01	-6.246476e+01
1.500000e-07	-5.239501e-09	-9.157001e-10	-3.812916e+01	-6.243345e+01
1.600000e-07	-5.233741e-09	-8.781607e-10	-3.808724e+01	-6.240134e+01
1.700000e-07	-5.227631e-09	-9.357234e-10	-3.804277e+01	-6.236827e+01
1.800000e-07	-5.221121e-09	-9.727973e-10	-3.799540e+01	-6.233407e+01
1.900000e-07	-5.214238e-09	-9.189547e-10	-3.794531e+01	-6.229855e+01
2.000000e-07	-5.207068e-09	-8.900932e-10	-3.789313e+01	-6.226151e+01
2.100000e-07	-5.199633e-09	-9.445643e-10	-3.783903e+01	-6.222273e+01
2.200000e-07	-5.191909e-09	-9.610350e-10	-3.778282e+01	-6.218198e+01
2.300000e-07	-5.183911e-09	-9.094549e-10	-3.772462e+01	-6.213901e+01
2.400000e-07	-5.175613e-09	-9.112616e-10	-3.766423e+01	-6.209359e+01
2.500000e-07	-5.166859e-09	-9.642821e-10	-3.760053e+01	-6.204545e+01
2.600000e-07	-5.157513e-09	-9.516469e-10	-3.753251e+01	-6.199434e+01
2.700000e-07	-5.147598e-09	-9.089353e-10	-3.746036e+01	-6.193999e+01
2.800000e-07	-5.137184e-09	-9.397204e-10	-3.738457e+01	-6.188216e+01
2.900000e-07	-5.126285e-09	-9.725773e-10	-3.730526e+01	-6.182056e+01
3.000000e-07	-5.114914e-09	-9.249023e-10	-3.722251e+01	-6.175497e+01
3.100000e-07	-5.103118e-09	-9.051114e-10	-3.713666e+01	-6.168512e+01
3.200000e-07	-5.090953e-09	-9.548961e-10	-3.704814e+01	-6.161078e+01
3.300000e-07	-5.078438e-09	-9.604828e-10	-3.695706e+01	-6.153172e+01
3.400000e-07	-5.065547e-09	-9.126526e-10	-3.686325e+01	-6.144773e+01
3.500000e-07	-5.052262e-09	-9.213932e-10	-3.676657e+01	-6.135862e+01
3.600000e-07	-5.038605e-09	-9.466904e-10	-3.666719e+01	-6.126419e+01
3.700000e-07	-5.024599e-09	-9.281838e-10	-3.656526e+01	-6.116429e+01
3.800000e-07	-5.010175e-09	-9.183113e-10	-3.646030e+01	-6.105877e+01
3.900000e-07	-4.995234e-09	-9.360138e-10	-3.635157e+01	-6.094752e+01
4.000000e-07	-4.979748e-09	-9.243854e-10	-3.623887e+01	-6.083043e+01
4.100000e-07	-4.963770e-09	-9.124728e-10	-3.612260e+01	-6.070742e+01
4.200000e-07	-4.947364e-09	-9.321235e-10	-3.600320e+01	-6.057846e+01
4.300000e-07	-4.930591e-09	-9.246990e-10	-3.588114e+01	-6.044351e+01
4.400000e-07	-4.913521e-09	-8.969743e-10	-3.575692e+01	-6.030256e+01
4.500000e-07	-4.896184e-09	-9.121671e-10	-3.563076e+01	-6.015565e+01
4.600000e-07	-4.878564e-09	-9.324615e-10	-3.550253e+01	-6.000282e+01
4.700000e-07	-4.860622e-09	-9.095817e-10	-3.537196e+01	-5.984414e+01
4.800000e-07	-4.842317e-09	-8.953823e-10	-3.523875e+01	-5.967971e+01
4.900000e-07	-4.823611e-09	-9.107972e-10	-3.510262e+01	-5.950965e+01
5.000000e-07	-4.804507e-09	-9.127069e-10	-3.496360e+01	-5.933409e+01
5.100000e-07	-4.785052e-09	-9.014025e-10	-3.482202e+01	-5.915320e+01
5.200000e-07	-4.765321e-09	-8.976841e-10	-3.467843e+01	-5.896715e+01
5.300000e-07	-4.745372e-09	-8.927693e-10	-3.453326e+01	-5.877614e+01
5.400000e-07	-4.725216e-09	-8.926365e-10	-3.438658e+01	-5.858038e+01
5.500000e-07	-4.704804e-09	-8.994107e-10	-3.423803e+01	-5.838008e+01
5.600000e-07	-4.684073e-09	-8.918921e-10	-3.408717e+01	-5.817548e+01
5.700000e-07	-4.663005e-09	-8.799996e-10	-3.393385e+01	-5.796681e+01
5.800000e-07	-4.641617e-09	-8.852012e-10	-3.377821e+01	-5.775433e+01
5.900000e-07	-4.619932e-09	-8.893847e-10	-3.362040e+01	-5.753829e+01
6.000000e-07	-4.597956e-09	-8.797652e-10	-3.346048e+01	-5.731892e+01
6.100000e-07	-4.575677e-09	-8.701967e-10	-3.329835e+01	-5.709649e+01
6.200000e-07	-4.553070e-09	-8.682333e-10	-3.313383e+01	-5.687123e+01
6.300000e-07	-4.530113e-09	-8.693147e-10	-3.296676e+01	-5.664338e+01
6.400000e-07	-4.506817e-09	-8.671163e-10	-3.279724e+01	-5.641317e+01
6.500000e-07	-4.483230e-09	-8.571501e-10	-3.262559e+01	-5.618082e+01
6.600000e-07	-4.459408e-09	-8.493327e-10	-3.245222e+01	-5.594653e+01
6.700000e-07	-4.435383e-09	-8.499180e-10	-3.227739e+01	-5.571050e+01
6.800000e-07	-4.411134e-09	-8.473445e-10	-3.210092e+01	-5.547290e+01
6.900000e-07	-4.386599e-09	-8.368065e-10	-3.192238e+01	-5.523388e+01
7.000000e-07	-4.361710e-09	-8.310534e-10	-3.174125e+01	-5.499359e+01
7.100000e-07	-4.336401e-09	-8.316538e-10	-3.155707e+01	-5.475212e+01
7.200000e-07	-4.310622e-09	-8.306380e-10	-3.136947e+01	-5.450959e+01
7.300000e-07	-4.284352e-09	-8.252359e-10	-3.117830e+01	-5.426606e+01
7.400000e-07	-4.257611e-09	-8.192287e-10	-3.098370e+01	-5.402157e+01
7.500000e-07	-4.230455e-09	-8.170965e-10	-3.078608e+01	-5.377616e+01
7.600000e-07	-4.202958e-09	-8.179077e-10	-3.058598e+01	-5.352982e+01
7.700000e-07	-4.175203e-09	-8.143276e-10	-3.038400e+01	-5.328253e+01
7.800000e-07	-4.147254e-09	-8.066678e-10	-3.018060e+01	-5.303426e+01
7.900000e-07	-4.119126e-09	-8.020872e-10	-2.997591e+01	-5.278492e+01
8.000000e-07	-4.090790e-09	-8.013916e-10	-2.976970e+01	-5.253445e+01
8.100000e-07	-4.062189e-09	-7.996434e-10	-2.956157e+01	-5.228273e+01
8.200000e-07	-4.033286e-09	-7.956841e-10	-2.935123e+01	-5.202964e+01
8.300000e-07	-4.004074e-09	-7.915905e-10	-2.913865e+01	-5.177503e+01
8.400000e-07	-3.974569e-09	-7.879624e-10	-2.892393e+01	-5.151876e+01
8.500000e-07	-3.944800e-09	-7.832786e-10	-2.870729e+01	-5.126064e+01
8.600000e-07	-3.914800e-09	-7.756424e-10	-2.848898e+01	-5.100051e+01
8.700000e-07	-3.884580e-09	-7.678400e-10	-2.826906e+01	-5.073817e+01
8.800000e-07	-3.854122e-09	-7.639366e-10	-2.804741e+01	-5.047343e+01
8.900000e-07	-3.823388e-09	-7.620824e-10	-2.782375e+01	-5.020608e+01
9.000000e-07	-3.792367e-09	-7.583469e-10	-2.759800e+01	-4.993591e+01
9.100000e-07	-3.761081e-09	-7.533264e-10	-2.737033e+01	-4.966273e+01
9.200000e-07	-3.729565e-09	-7.490864e-10	-2.714098e+01	-4.938633e+01
9.300000e-07	-3.697851e-09	-7.459163e-10	-2.691019e+01	-4.910650e+01
9.400000e-07	-3.665961e-09	-7.416719e-10	-2.667811e+01	-4.882305e+01
9.500000e-07	-3.633906e-09	-7.360186e-10	-2.644484e+01	-4.853580e+01
9.600000e-07	-3.601673e-09	-7.312521e-10	-2.621027e+01	-4.824457e+01
9.700000e-07	-3.569213e-09	-7.280349e-10	-2.597406e+01	-4.794918e+01
9.800000e-07	-3.536470e-09	-7.227630e-10	-2.573578e+01	-4.764948e+01
9.900000e-07	-3.503401e-09	-7.164840e-10	-2.549513e+01	-4.734534e+01
1.000000e-06	-3.469982e-09	-7.119781e-10	-2.525193e+01	-4.703662e+01
1.010000e-06	-3.436187e-09	-7.083878e-10	-2.500599e+01	-4.672322e+01
1.020000e-06	-3.401992e-09	-7.021634e-10	-2.475715e+01	-4.640503e+01
1.030000e-06	-3.367400e-09	-6.939152e-10	-2.450542e+01	-4.608197e+01
1.040000e-06	-3.332440e-09	-6.877395e-10	-2.425100e+01	-4.575400e+01
1.050000e-06	-3.297159e-09	-6.854165e-10	-2.399426e+01	-4.542105e+01
1.060000e-06	-3.261616e-09	-6.832936e-10	-2.373560e+01	-4.508310e+01
1.070000e-06	-3.225870e-09	-6.776654e-10	-2.347547e+01	-4.474014e+01
1.080000e-06	-3.189969e-09	-6.714911e-10	-2.321420e+01	-4.439217e+01
1.090000e-06	-3.153937e-09	-6.679834e-10	-2.295199e+01	-4.403919e+01
1.100000e-06	-3.117775e-09	-6.649114e-10	-2.268883e+01	-4.368125e+01
1.110000e-06	-3.081466e-09	-6.595931e-10	-2.242460e+01	-4.331837e+01
1.120000e-06	-3.044984e-09	-6.527232e-10	-2.215911e+01	-4.295061e+01
1.130000e-06	-3.008306e-09	-6.468433e-10	-2.189219e+01	-4.257801e+01
1.140000e-06	-2.971405e-09	-6.426051e-10	-2.162366e+01	-4.220065e+01
1.150000e-06	-2.934278e-09	-6.375108e-10	-2.135348e+01	-4.181859e+01
1.160000e-06	-2.896930e-09	-6.302407e-10	-2.108169e+01	-4.143189e+01
1.170000e-06	-2.859375e-09	-6.225244e-10	-2.080839e+01	-4.104063e+01
1.180000e-06	-2.821626e-09	-6.169512e-10	-2.053368e+01	-4.064486e+01
1.190000e-06	-2.783683e-09	-6.133538e-10	-2.025756e+01	-4.024464e+01
1.200000e-06	-2.745547e-09	-6.099338e-10	-1.998003e+01	-3.984003e+01
1.210000e-06	-2.707219e-09	-6.057769e-10	-1.970111e+01	-3.943107e+01
1.220000e-06	-2.668691e-09	-6.004790e-10	-1.942073e+01	-3.901778e+01
1.230000e-06	-2.629959e-09	-5.934758e-10	-1.913887e+01	-3.860018e+01
1.240000e-06	-2.591036e-09	-5.856420e-10	-1.885562e+01	-3.817828e+01
1.250000e-06	-2.551931e-09	-5.782664e-10	-1.857104e+01	-3.775206e+01
1.260000e-06	-2.512656e-09	-5.708420e-10	-1.828522e+01	-3.732147e+01
1.270000e-06	-2.473220e-09	-5.628864e-10	-1.799824e+01	-3.688646e+01
1.280000e-06	-2.433634e-09	-5.565849e-10	-1.771017e+01	-3.644696e+01
1.290000e-06	-2.393919e-09	-5.520304e-10	-1.742114e+01	-3.600286e+01
1.300000e-06	-2.354096e-09	-5.463793e-10	-1.713134e+01	-3.555402e+01
1.310000e-06	-2.314177e-09	-5.383454e-10	-1.684085e+01	-3.510031e+01
1.320000e-06	-2.274167e-09	-5.296265e-10	-1.654968e+01	-3.464154e+01
1.330000e-06	-2.234060e-09	-5.219138e-10	-1.625781e+01	-3.417752e+01
1.340000e-06	-2.193847e-09	-5.138544e-10	-1.596517e+01	-3.370801e+01
1.350000e-06	-2.153511e-09	-5.037251e-10	-1.567164e+01	-3.323278e+01
1.360000e-06	-2.113030e-09	-4.939439e-10	-1.537704e+01	-3.275154e+01
1.370000e-06	-2.072390e-09	-4.852493e-10	-1.508130e+01	-3.226400e+01
1.380000e-06	-2.031581e-09	-4.761972e-10	-1.478432e+01	-3.176985e+01
1.390000e-06	-1.990591e-09	-4.676628e-10	-1.448603e+01	-3.126876e+01
1.400000e-06	-1.949409e-09	-4.609978e-10	-1.418633e+01	-3.076036e+01
1.410000e-06	-1.908022e-09	-4.560143e-10	-1.388515e+01	-3.024431e+01
1.420000e-06	-1.866418e-09	-4.500991e-10	-1.358239e+01	-2.972022e+01
1.430000e-06	-1.824597e-09	-4.412709e-10	-1.327805e+01	-2.918770e+01
1.440000e-06	-1.782558e-09	-4.314150e-10	-1.297213e+01	-2.864635e+01
